usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
0,7,7,3137,203,155,0.4575001892325058,0.6921403849608291,29756,64578,1111.544812201028,93,10
0,2,0,1193,93,76,0.4450071259824845,0.5420188840380116,29172,47922,680.3907421810839,91,-6476
0,2,0,1253,85,79,0.37522805442426516,0.6416374915827965,9272,55457,678.5157304866599,91,-1439
0,2,0,1272,85,81,0.38030442080625493,0.5136773773104638,22034,47450,682.7953829872425,103,6101
0,2,0,1222,83,87,0.45342405635474703,0.43353599636339735,21248,50658,679.709690024404,105,7217
0,20,107,1261,96,88,0.5775960737443036,0.8085671795097892,22618,54863,761.01596354648,95,9
0,6,0,1663,431,252,1.0329299962730367,0.8575682925381725,805118,624013,418.8532227330287,92,9
0,13,12,1514,399,259,0.4,0.7202125737999928,792638,579547,438.5110979675158,92,10
0,0,0,1501,391,229,0.3407386250811056,0.40013256054769447,621435,579690,411.10916637233106,88,-419
0,10,11,1550,469,254,0.6295810148434458,1.7226320969943325,698181,640038,644.6134647914251,91,9
0,2,0,1468,384,229,0.46614587183965056,0.6257485753924463,635804,566126,409.6548261464066,84,-10789
0,23,16,1580,393,245,0.8573393934776943,1.380921670895284,715998,623552,666.3655563989726,92,10
0,4,3,1210,147,115,0.31347196432344704,0.18428360395953136,288707,30505,124.68008937104145,102,-4933
0,6,3,1177,154,113,0.15351964225907658,0.11653955891093663,280289,30235,124.81861779855709,100,4296
0,11,4,1611,310,209,0.815151341771692,0.38761291399500425,397847,72918,372.96475814012797,104,18
0,6,3,1221,150,115,0.14099212230016217,0.18034712683584736,280701,22070,127.01507911308727,75,-491
0,5,4,1179,146,108,0.22934355842614573,0.2011787132280503,281157,30051,125.93079436060829,103,9266
0,4,3,1229,146,117,0.18352848024776866,0.3626084357495676,294639,26067,128.36703112960774,110,-915
0,18,28,1724,93,81,0.4160246080243849,1.289088512316274,9953,49169,627.6496327890208,98,6
0,17,3,2623,187,133,0.41538036199906636,1.2589342606971456,4179,55087,785.949264705576,98,12
0,5,2,1458,83,80,0.37847564542217926,0.794157367552424,7064,46796,505.38852165186205,84,3596
0,5,4,1461,83,80,0.35675270396871905,0.7930574797678595,13247,47215,499.8990874867621,98,4637
0,6,3,2985,228,138,0.49135430992486584,0.9895543567527322,7612,53608,653.0286061566392,95,8
0,63,63,1690,111,83,0.45663295262196546,1.121267715142053,6686,49461,508.7036390533265,98,8
0,7,1,1274,128,92,0.5610963552065293,0.749831577395571,108241,20503,138.19280656046914,83,4088
0,7,3,1289,129,92,0.6187278412670956,0.9382995273831072,107822,26239,134.94112884269146,93,7
0,7,2,1309,129,91,0.6372065453930273,0.9554125049182197,135117,23796,134.2827574835899,93,7
0,7,5,1327,129,91,0.7788102842262976,0.8454670229497662,111164,20747,134.50434064830483,93,7
0,6,1,1274,129,90,0.6361825897121873,0.8132959033982468,105193,16769,138.77779536961802,70,-1210
0,7,2,1279,129,92,0.7869716163770697,0.8832574101880633,121957,30519,134.48786594226704,93,7
0,10,6,1252,167,128,0.9121850967411061,0.8348160560351852,164664,32906,377.47076452594365,95,8
0,9,5,1170,125,88,0.8342483765924512,0.6587968411390221,136327,26858,133.25339977295545,99,8136
0,9,6,1249,134,150,0.9754452131055468,0.9678937031432385,158357,31901,515.4639810031802,94,8
0,8,9,1189,129,88,0.9790178875129236,0.7893747598403463,149329,32250,133.36160782999727,94,6
0,7,5,1159,130,88,0.8530653978607062,0.3548183363360524,139089,31864,127.85995283578455,95,-1372
0,7,7,1131,133,85,0.8040634390896007,0.5912897295658298,144868,30019,129.75757908608952,78,5840
0,10,3,1896,319,191,1.1210833228203962,0.9591581405000154,1591054,1455472,219.74288022480505,94,-9821
0,9,5,1850,315,195,1.3238758786313527,0.7349577917630006,1591266,1461140,215.37955635143135,99,-1046
0,6,3,1833,320,196,1.1877147096547735,0.6692969613483186,1600002,1460678,216.51168871911494,85,1435
1,8,6,1880,319,196,1.2377466948639528,0.9075404514863449,1601143,1465403,212.0073764039921,81,1017
0,10,5,1875,324,199,1.1998188328296608,0.8944920715171154,1603178,1455661,212.09296195419913,91,2839
0,22,6,2385,341,232,1.764043112822126,0.9995155821766017,1632231,1560132,222.64321980604862,95,12
0,9,5,1514,142,100,0.19952812332172631,0.25292262323104947,233831,54404,357.68717163915295,92,-7295
0,9,6,1533,147,100,0.21959928128700687,0.2392783200176921,237189,51504,359.83948477346985,69,3205
0,9,5,1546,143,97,0.23319481143888993,0.1296523246647401,238527,54837,356.8355691382606,104,-5735
0,8,6,1501,144,98,0.19713200101154799,0.15456744441853432,252049,52082,356.0286353117935,105,7961
0,10,4,1532,142,102,0.1461333179796349,0.121172519830674,246713,48591,354.54495813348933,104,-2380
0,9,7,1487,146,97,0.19852950148388168,0.042854806639757964,241657,56492,355.3268160639096,71,3208
0,10,5,2503,176,107,0.2187961084750499,0.07706615327218848,66902,22797,164.14384249756625,89,544
0,10,8,2537,169,105,0.21634503449649345,0.12512152690662226,50590,11435,165.2276705913921,107,8918
0,9,6,2535,178,107,0.2166168874557125,0.058475391433024215,52680,20970,167.64181494961753,81,-5798
0,9,8,2497,170,101,0.2139746023095354,0.1365164261099189,65837,25475,161.77607287986544,65,-4441
0,9,6,2509,175,104,0.2129494676935691,0.17085062415158725,59083,18454,170.20621811427293,82,-1989
0,9,5,2453,175,109,0.13992195854811518,0.2166563575516622,53065,27098,164.82763706224802,93,6868
0,13,2,1069,196,176,1.1737525192048963,1.1221148708486466,171750,27760,561.1683207344904,99,6862
0,12,5,1025,196,178,1.194360089117864,1.0313406588195386,166095,27798,564.9762490740709,84,-5983
0,12,5,998,201,180,1.2123234757562475,0.849565829334552,172503,38573,560.1472810531681,82,-8849
0,13,4,1058,195,175,1.1587858407126306,0.9608347489739067,175702,28989,555.2821788588311,77,1404
0,13,4,993,197,178,1.2423700974118839,0.8560032499593158,168945,24363,558.5147738792648,83,5091
0,53,28,1412,244,200,1.3547105462232523,1.19411655545109,172394,33831,593.7508815941626,91,10
0,14,4,2138,327,248,2.572712090204324,0.7180772572139158,431370,263391,395.40129081697745,63,-3665
0,22,5,2819,513,373,4.153677065796491,1.0869047599689567,514722,478467,470.16404929925795,87,27
0,22,5,2861,374,311,3.515566977930674,1.8541913272634538,553981,329867,478.69985925151786,81,23
0,13,5,2136,333,248,2.5672493360912974,0.6823782470937769,434168,265956,400.08931453621693,84,8688
0,14,5,2178,338,244,2.5701848694598124,0.5639442003928324,446284,266143,395.62773389887224,77,1365
0,19,5,2761,364,343,4.8545103494318305,1.0252587053130493,468581,461465,591.3952448432756,90,23
0,16,9,1667,375,129,2.74566372662128,8.839522835060706,783382,570310,4154.586084656848,86,22
0,19,8,1552,455,135,1.966500014826472,6.6661684738043085,759222,662806,4511.394196795925,86,19
0,20,17,1559,392,153,2.107303437787373,6.337599341244115,751238,611623,3565.5582489565436,84,20
0,16,7,1548,339,135,3.1791504098938717,5.806664488144345,761605,581956,3859.315645331813,87,16
0,23,13,1557,461,140,2.0147877949008888,7.366760745431531,739377,608047,4290.0522362051315,87,20
0,13,5,1440,216,110,1.7541002848978668,5.581236128799286,730358,560705,2389.779682627385,62,-2157
0,19,18,1185,535,154,0.4735350230917976,4.190535596248075,894457,615761,1461.4729252839802,96,15
0,17,13,1121,424,143,0.42012869156846244,0.3291334539169281,819515,583423,478.60169223010496,103,-4132
0,21,20,1145,440,152,1.2178306941983665,1.8542883041188487,819084,637479,571.1942877220949,95,8
0,27,16,1257,429,146,1.32134385607877,0.8972024533616156,819233,675316,813.0557720892286,94,10
0,18,20,1199,445,162,0.7866946657791465,4.82816699212338,895629,599148,1632.0908164295727,97,7
0,18,15,1115,429,142,0.33429294020451183,0.5205455229381982,806768,590328,478.3020444301062,123,-12259
0,18,17,3523,241,202,0.17774112596680305,0.21832662569541322,4737,27216,128.38064203341023,96,2037
0,17,16,3551,247,198,0.2005127639828389,0.1453848351265569,11723,26694,132.14659405043218,80,-8488
0,16,16,3499,243,197,0.14566065576869974,0.24440849630521116,12915,34104,133.59930203475295,94,-6141
0,20,17,3506,239,197,0.19959656817951593,0.2666135070139575,5562,37143,129.24212506841582,92,11487
0,19,17,3522,245,199,0.2121059717090218,0.1881690796768306,21774,29348,130.97822537334218,88,-2529
0,19,17,3488,242,196,0.19920693713401724,0.1903308583400255,8947,34461,125.72785619397264,66,681
0,23,16,2962,257,265,1.4932484037098863,1.6833538982494503,166985,78137,210.84627472796484,88,-7102
0,22,16,3049,257,263,1.3756445092428056,1.5391886654319067,168591,78702,211.09542260792858,84,-6984
0,23,18,3421,339,266,1.5938732228066745,2.053692354008156,194807,82790,213.56947978036953,82,21
0,23,18,3211,365,270,1.4357706190641886,2.2540569443927176,204465,82299,217.06170663067033,81,20
0,22,16,2980,257,263,1.4793883280417468,1.6054398617485142,172976,75175,208.14205344217305,90,329
0,23,18,3002,252,267,1.3403715088731518,1.451882572352544,163189,79973,215.13525975271503,65,2364
0,39,7,1289,186,108,1.0795233055623878,2.7015693035656487,317842,160892,185.26517947139146,90,14
0,23,6,1257,179,107,0.8042071905902283,2.806861740570638,313533,116669,181.84285086310817,102,-9419
0,23,8,1291,172,108,0.7832603178847167,2.4951070584019885,306350,112405,178.25346390220085,90,236
0,22,9,1236,173,100,0.6851092963702006,2.5450526430399796,297169,115145,180.76325119629485,74,-7460
0,25,6,1242,171,106,0.6974242749744501,2.5905582318347373,298541,112187,182.4033753202413,80,-3313
0,31,8,1526,285,139,2.121936461398132,4.071087303321816,367481,226021,272.13692153793954,88,17
0,25,18,3463,401,224,0.9674427655361164,0.9067745585968651,130162,87926,222.39237713189243,75,6637
0,48,38,3510,553,231,1.0185973918806328,1.4570628177824443,148869,87835,247.54666682568563,84,21
0,74,18,3718,497,226,1.101651495984725,1.0770261960437997,151141,88025,274.7051878164957,89,18
0,24,18,3746,544,246,1.0885021953347511,1.131487437399429,138902,94797,228.90821650181417,86,18
0,24,18,3622,428,235,1.1472358050072833,1.5975124564874221,144719,92641,227.0396287168341,85,16
0,23,17,3449,401,227,0.9987862053095693,0.7494195755001485,134076,85971,222.67593682952392,95,2196
0,29,20,1302,480,160,1.406386307728557,2.065685164453406,815876,685996,140.31457187811802,98,-6954
0,30,21,1304,477,162,1.4616957309568672,2.264036807457646,819528,678225,135.11926887176259,115,-7399
0,49,35,1432,498,224,2.2447472321212905,2.7675052852048276,862886,786524,222.02941916400908,89,12
0,32,26,1360,512,170,1.754348479049312,2.9025231073014153,817258,707310,429.73855313239966,91,13
0,33,28,1419,594,186,1.6966553119914278,4.819454103606198,907971,712514,1995.6095162467493,93,14
0,43,21,1409,492,163,1.5394634674906251,2.4691244852636243,868089,730233,1995.9070139158634,91,14
0,38,55,1065,39,40,0.17721423695538915,0.25596063951078235,9566,9456,369.2542262428882,84,-7387
0,42,78,1529,239,156,0.2,0.2,5569,23312,464.6620665419031,96,11
0,38,56,1067,38,38,0.21818522060361178,0.2401857933124175,-3222,12868,373.18350573488175,97,-6092
0,53,77,1436,80,106,0.2,0.2,10539,27841,573.8246865931122,102,8
0,53,61,1119,102,59,0.2,0.2,8671,29155,415.53655957288333,100,10
0,58,103,1162,100,43,0.2,0.2,17417,18942,492.62870510927627,97,6
0,64,104,1416,457,362,0.6006655977483967,1.9525503902911017,1108438,1102570,112.60355999606767,79,26
0,50,90,1419,478,382,1.0163954689339636,1.368886117870534,1060493,1030050,68.06634042973909,83,30
0,46,65,1375,430,269,0.5907212524880802,0.694805491020408,963713,948997,48.542680964055286,77,-2194
0,47,64,1351,429,272,0.6283741961520936,0.5815223562466857,972021,956747,50.867168147369846,68,13820
0,45,63,1335,429,274,0.6179085889533561,0.5429365498226105,964983,950371,54.10770459043918,82,9703
0,45,64,1379,430,269,0.5757378474341094,0.48848725685984645,957880,951886,48.278166538716555,86,2053
0,74,97,1953,240,201,0.8886799043490445,1.4999195291136622,179303,37744,715.7579786762942,89,12
0,65,105,1985,154,110,0.8,1.6646018120778447,211467,35711,1011.9945308689366,88,17
0,54,69,1660,142,106,0.8080804589439758,1.2401865102343785,180300,36210,591.0116354292343,98,1074
0,59,105,2011,155,106,0.8,1.5869846289711105,200036,35498,611.7395582790277,92,12
0,53,67,1739,147,104,0.7598736880839154,1.0886857948683804,187240,29059,599.1899794472952,69,2516
0,84,79,1775,143,116,0.8,1.2770039151082528,199079,35665,1034.223147530727,90,12
0,81,45,1468,176,201,0.8263114323167118,2.12795333250566,120052,94344,329.8653199424926,98,-7311
0,82,45,1485,180,200,0.8580875250849732,2.108262992590928,111498,87131,331.60146270057885,111,-6578
0,81,44,1483,170,197,0.7186786187671319,2.096719482288379,120530,92344,333.23504345785705,83,8768
0,79,45,1531,177,202,0.8037796031792199,2.2092767533458284,118895,89535,338.08574730077675,93,-609
0,81,45,1487,180,203,0.8105502823402918,2.2412848227846203,111422,86784,336.18192527299976,96,-9932
0,104,63,3205,352,199,0.9774781711071682,2.868943342112294,117302,88556,409.4571360910531,90,12
0,124,153,1223,129,80,0.22114538171515796,0.5876284234277458,19186,43265,365.8899819927716,92,14
0,128,171,1185,123,75,0.3911390572134629,0.3877143308543891,20638,49851,354.3745270860783,89,13
0,98,180,2414,233,129,0.2,0.2,23197,40101,247.77709281537028,90,12
0,125,116,1229,124,76,0.2834213531625194,0.5760508959684754,20398,38450,381.92760657493477,93,14
0,97,164,1186,136,78,0.29196517031863334,0.27199392122797533,21068,43684,256.24747742823257,91,13
0,80,111,1222,110,74,0.2530707515793169,0.24317712392166557,19955,36071,239.46889757274505,94,7131
52,53,0,4667,303,219,16.110695095480718,36.83140191920391,173727,27689,-1.638254416390057,194,1111505
52,55,1,4631,301,221,16.196944899525533,36.86856310959285,191288,30479,1.3190508612825527,203,1092879
61,106,0,6126,307,223,18.733254915044824,37.316775810464264,186336,30073,1.3130946358772448,396,1107425
52,53,0,4647,299,222,16.178078115939744,37.139904076038626,175446,27326,3.883945760317322,198,1101342
52,55,0,4671,295,223,16.164675488318572,36.985014918551194,177055,30995,1.0983046453158034,196,1101586
51,54,0,4618,301,229,16.107927636168096,37.077960905234676,179055,23640,-3.6733905918886878,189,1094035
55,19,6,5483,484,301,11.387099807166754,10.9223134416067,392780,42769,1.2725552462033087,525,993322
55,22,5,5528,483,301,11.383959227554474,10.915883613761448,382911,37808,-0.9191000394034259,522,982119
55,19,6,5438,482,301,11.48681683063508,10.782812443278765,390063,44208,-3.378989702306943,510,978739
56,56,17,6116,550,360,16.700777605891638,13.107400946530797,391932,42287,1.9626334099771856,779,991509
56,76,9,5855,533,309,12.88817132781793,12.477031835913111,390792,41251,1.1872544031738133,801,985884
56,20,5,5419,490,303,11.43826146950462,11.100078186623975,376106,43917,3.3596065472039482,505,977728
56,47,44,5850,703,322,13.475200861527385,35.00334894420057,246770,148335,-2.903526955974926,1195,1083103
56,47,44,5854,708,321,13.38176735249689,35.01533484007008,250304,154562,1.9294000440972834,1197,1084284
55,47,45,5798,701,329,13.395952469954283,34.802651844419124,246263,153038,2.5626343144773576,1200,1091075
61,67,49,6977,908,333,21.971612003181512,49.074745077712734,260148,154785,2.099597515784593,1493,1087843
58,52,69,6134,844,336,21.458267849522393,56.86354250151587,253610,153273,2.043117026478795,1204,1087968
55,49,43,5817,703,325,13.421059926244594,34.67390635911214,255531,145960,0.4140550592464597,1181,1094067
62,70,73,5797,646,311,15.190163200782276,26.470472320211975,1508876,80635,2.495803395165506,744,1135898
56,70,56,5252,496,283,9.59164594214476,22.27214231347984,1461745,71758,4.199705464927623,607,1096237
56,69,55,5255,498,281,9.604560237350427,22.304091295763946,1455269,76852,-0.4630658879973586,585,1091001
60,128,80,5916,687,367,13.789756091231125,30.395952318799353,1474671,100526,2.057709765983083,984,1096005
64,120,104,6246,547,469,10.222651842576608,22.783418442669458,1490307,89225,2.7616269560528144,969,1102240
61,70,62,5851,819,334,12.385347912177174,38.44952905884632,1503270,92664,2.6302447785050815,732,1122497
56,7,0,8341,1487,1360,8.162815451728335,6.698522556065167,1325820,1054921,-0.6644274139675674,506,1093454
56,9,0,8346,1483,1359,8.26186546553117,6.665081171294513,1324158,1053639,3.4672259236028884,486,1084397
56,9,1,8326,1489,1356,8.2590399482039,6.778597118136698,1327948,1059414,8.220665930012743,503,1079635
57,9,0,8351,1486,1362,8.168330994641016,6.751945207299282,1327514,1055132,2.9538024458889893,506,1096117
61,14,1,9321,1701,1608,9.313908177589553,9.358202366567465,1584163,1166384,1.570416256769629,553,1109248
59,15,1,9026,1533,1421,10.964285742718387,7.14680640196325,1405379,1094752,1.3865872134113246,715,1103938
57,54,32,5633,781,596,11.476288801732109,6.751218410919244,445124,72547,5.50514305610516,433,1025619
60,70,43,7161,863,700,18.559528654308366,11.277449272873875,449298,72377,2.0048146422399156,606,1035650
58,55,34,5707,780,594,11.375683093987632,6.717424740069724,429909,67387,0.8587427538422341,426,1032662
64,67,34,7321,1251,1012,13.291145682973617,12.241050294530933,454671,72259,2.017426457333235,440,1057112
58,52,34,5684,771,591,11.348406515701166,6.877639593768945,446301,60295,-0.9015317051826344,404,1030109
64,73,38,6912,1011,989,20.86055305958164,8.225785366453028,452075,70489,2.0363741120586614,480,1064130
56,251,19,5160,645,282,8.33880523494625,8.860607678926133,386701,40294,2.694548510417413,208,979308
56,296,28,4642,599,222,9.36241618511935,8.870934852387416,388733,38206,2.3165540321226534,426,980143
57,164,17,4418,573,221,5.966198884997942,8.497296915887999,386638,39843,4.277665050384179,108,970466
59,164,18,4458,573,227,6.030154345242009,8.518244950826963,388513,34600,5.143668951332426,117,974564
58,165,16,4386,573,216,5.881837404614705,8.578363552111146,399741,34393,1.865658915016739,110,976364
57,163,16,4414,575,226,5.899283608754014,8.544637223413362,392626,35699,-1.8643555952584832,145,967841
59,26,12,6506,700,425,8.173637403328277,15.563790197594683,363598,149529,-2.295289171005077,181,1094886
59,25,12,6537,701,430,8.25603445587651,15.610863625823793,357502,142084,-0.1215614881185565,203,1100069
59,26,13,6485,702,431,8.174678641646313,15.717716245033426,356979,134320,6.549414971241909,184,1098809
60,26,13,6477,709,425,8.237986877091414,15.432743335169846,352651,143879,4.518828740626411,170,1088420
