usr,lread,lwrite,scall,sread,swrite,fork,exec,rchar,wchar,runqsz,freemem,freeswap
0,1,0,1257,89,81,0.3944721982490219,0.6580724443187296,26065,53300,678.9824808393907,93,7
0,3,0,1254,86,82,0.38555045063218324,0.7305917159518481,10644,48035,684.9448730136007,93,7
0,2,0,1248,88,85,0.46238494329646596,0.606512915070111,23307,44359,679.6077464679703,92,7
0,1,0,1220,91,82,0.433658448593618,0.458920621030116,13309,52123,687.1230227912553,92,7
0,2,0,1234,88,83,0.38100560682451284,0.5140382199892946,16619,52175,669.4756532895937,93,6
0,5,0,1403,160,119,1.3413540251737284,1.8804526094443168,24290,22220,517.4187528050711,92,7
0,7,0,1389,159,118,1.4050138688040066,1.865228821134391,35948,23337,515.7026804799119,92,8
0,5,0,1377,160,118,1.4027499806920969,1.9085553416853445,25968,23369,509.01777739947283,92,8
0,6,1,1397,162,119,1.373801639057863,2.048917849402313,17867,24500,513.4203339843648,92,7
0,6,0,1376,160,118,1.3643757022605498,2.094993677918241,20692,18379,511.91319141211005,92,7
0,5,3,1478,85,79,0.4174411057253725,0.7814485171724594,1574,48508,494.3529742468857,93,6
0,7,2,1466,81,78,0.3857488261304013,0.6727811556164152,5228,38511,504.4201551194345,93,6
0,4,2,1476,81,79,0.41218651372763626,0.8681759314808287,17848,44843,503.78982873744945,94,6
0,5,2,1485,85,79,0.38243556603662077,0.8869027424595659,3320,46395,495.689351767758,93,6
0,5,3,1494,82,79,0.3643025552821519,0.7880383210035977,10942,43686,505.27043739525493,94,5
0,7,3,1579,324,105,0.17693939348295443,0.3372645421061777,485295,459168,222.87669912309514,88,12
0,6,4,1582,316,104,0.17239533722983144,0.29568264058884886,480559,460158,228.69434213878026,88,12
0,5,5,1579,320,106,0.24979514838778405,0.26936708469224113,490280,464960,225.2985843520813,88,12
0,6,5,1583,321,105,0.1973587167722246,0.2595340000085671,483133,469245,225.88691439899716,87,11
0,6,5,1582,320,106,0.2,0.2,480602,468110,224.0,88,12
0,6,2,1237,124,90,0.6289561732604578,0.6014248997330468,97686,15105,130.61522450248788,93,6
0,6,2,1256,125,91,0.6288874846988559,0.8491403603624845,92135,22129,134.1888129279557,92,6
0,6,2,1255,129,91,0.5546826352358145,0.7883671564507904,107107,24803,131.39173022785346,92,6
0,5,1,1274,130,91,0.6150192633810289,0.7650565730696317,98038,13035,137.402914647974,92,6
0,6,1,1248,130,91,0.6054266865325808,0.8370851668792526,99789,18015,134.3185707704071,92,6
0,6,3,2092,273,101,0.479916892397537,1.1578948113910026,515480,67069,244.89668677794424,74,24
0,6,3,2068,271,100,0.39879264245420304,1.3098907676941254,521451,52879,248.13966833683102,75,24
0,6,3,2063,275,101,0.41730704823706277,1.179997601825729,510911,58273,240.49823458004894,75,25
0,6,2,2120,277,102,0.3474712557653633,1.247379184945284,521346,56998,236.10903272836478,75,24
0,6,3,2058,273,99,0.44016896751825807,1.1018202916636717,517090,59648,245.4133374818699,74,24
0,10,5,1167,127,89,0.8363354922817006,0.7616152752896101,137712,34789,134.49560089198292,94,6
