Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
2,I,0.13742959831850812,0.10643688362653443,0.03,0.015563047698551586,0.006538756399295486,0.004699290004929117,0.004491585952013711
2,I,0.13087530741337908,0.10035058337324902,0.02910161066517578,0.014388849283218078,0.00447269147322723,0.002769829232413238,0.004032003385937986
3,I,0.13015179335023955,0.099402843870491,0.030600509368902514,0.0124722180810973,0.004682535343013196,0.002917865658772044,0.0039480971381073504
2,I,0.12917292162080754,0.10022042902103467,0.029690681204448753,0.012987347272224838,0.004416425099437959,0.0031208386338297885,0.003821028817779332
3,I,0.12926849233774712,0.0992811829224247,0.03018130409046676,0.01323030405828177,0.004494870834785309,0.0034577592239188612,0.003808262445421545
2,I,0.13085831826532304,0.10015817077671145,0.029686660181121902,0.012370385894191848,0.003929202065506648,0.003156816364103145,0.00392204565849456
3,I,0.13078758730351417,0.10047460812039292,0.02996035237409318,0.01304383191831431,0.004536049213889998,0.0028100445292257715,0.0038655030499773076
3,I,0.1660452914522524,0.11919794255181389,0.030097488808675705,0.02267695091309521,0.006686959850456826,0.0051082374602026935,0.005476500529923025
3,I,0.16566024552547254,0.12033585993541099,0.030709424436906364,0.02229810246002081,0.00719643454111519,0.004914642255967715,0.004678555446503833
3,I,0.16505237061657996,0.12033938039327834,0.03004415750511955,0.02178338304300784,0.006392017330018938,0.004905556728152552,0.004977940560740578
3,I,0.165,0.12,0.03,0.0215,0.007,0.005,0.005
2,I,0.1646747077627952,0.12103166134836055,0.029469754725908705,0.020190620769831497,0.006811285195829054,0.004836514521432314,0.005037026927261093
2,I,0.16519374007605164,0.11919164204704887,0.031199537768196107,0.02186740071473345,0.006965289279109766,0.00506343214934415,0.005026543261902685
3,I,0.1656270429629356,0.12083048118734148,0.029629619716682157,0.02197408242554443,0.0066441010810457815,0.004772290840892154,0.004903025714433081
3,I,0.17017517532045592,0.1295431755183321,0.09434461695713081,0.029787099044759666,0.013028193925721382,0.007824406691847927,0.009825759355113895
4,I,0.1707607548805065,0.12959117218132468,0.0950790113176667,0.029503705022556274,0.01293517685028491,0.007771566947358362,0.009934234739495933
4,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01
4,I,0.1701272293779119,0.1300261973166282,0.09477105568499558,0.02905965272062471,0.013368374547975514,0.007750031983806629,0.009969139225034755
