Rings,Sex,Length,Diameter,Height,WholeWeight,ShuckedWeight,VisceraWeight,ShellWeight
0,I,0.07329713197497573,0.05613587356829893,0.01078096823013985,0.0017104948988854124,0.0004716551100474042,0.0007354267241387938,0.0016960643100814073
2,I,0.11390315447277038,0.096748498644007,0.02481942218959237,0.004056593121708438,0.004408294138189682,0.0011028169362542557,0.0032242320881164894
2,I,0.11065740439590763,0.09027721456120379,0.019123111025619942,0.0063861029763064734,0.0017375209562434542,0.0015627475822226915,0.002196829234640089
1,I,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015
1,I,0.10672377166866812,0.06902877258947152,0.024274491439541093,0.002938752053958313,0.002278188973368519,0.0012724337280345822,0.0036558514550537858
0,I,0.07524335232247045,0.052947925711132264,0.010709595192448634,0.0009868200071732876,0.0013487748447623892,0.0003896748109725376,0.001348656021458061
1,I,0.075,0.055,0.01,0.002,0.001,0.0005,0.0015
2,I,0.12805126912234896,0.09969472049504385,0.030273056390455102,0.013475010346457225,0.0042266265216691756,0.0031138303641044555,0.003773636810406746
3,I,0.12836966341319833,0.09936084497177493,0.030276824155081948,0.010990905688447933,0.004154275840084594,0.002931282020656026,0.004551142275055107
3,I,0.1306953020011616,0.10033989135267775,0.029774400480680488,0.013367648038152796,0.004287800399937207,0.002904104828391514,0.0042209178399579324
2,I,0.12845958714865724,0.0996261175425143,0.030324695525446678,0.012316300643693089,0.004413704338453222,0.0029861585408824903,0.004242982830015219
2,I,0.12781781845319465,0.10140075122784357,0.030288940240853966,0.01324955817573817,0.0044673264443543465,0.0031544779246113035,0.004103254630970717
2,I,0.12952795084150048,0.10065735719356449,0.030465277829324573,0.012834629036323457,0.004104615362603076,0.0026914918186405367,0.003958727689032783
2,I,0.13076757442650444,0.0992235349458765,0.030819739027646124,0.012631561341630087,0.004600670249095008,0.0028494130046356667,0.0041986646969998905
2,I,0.1651487054000708,0.12070669271082424,0.03079870592174667,0.020903281183955257,0.007148845702770115,0.005009936811116318,0.004776003996106294
3,I,0.165,0.12,0.03,0.0215,0.007,0.005,0.005
3,I,0.16460295724667867,0.12041167480292556,0.030050795365541696,0.021790914595502784,0.007053706484020509,0.005217637708103196,0.004700835905588729
2,I,0.16644823837359932,0.12032814740060899,0.030225663964490238,0.02212136945793654,0.0067924102137864985,0.00461763841925684,0.005249902243026158
2,I,0.16496676436172972,0.12006668744841945,0.030197911516920493,0.021061595048777304,0.0066922146757657204,0.005217277827699915,0.004849752207203236
3,I,0.16421408383473918,0.1197757268328894,0.030627047820608766,0.021948395975437084,0.007174484456384441,0.0051333611024747755,0.005132173738244974
3,I,0.165,0.12,0.03,0.0215,0.007,0.005,0.005
4,I,0.17231668149316956,0.13174314707677495,0.09556761589846148,0.02926830828176107,0.013084916182348036,0.007923651804397946,0.010249206985724624
4,I,0.16974419338277677,0.13111166338401134,0.09459773610747993,0.028815192171666393,0.01292099955606161,0.008103388879266362,0.01013899877983551
4,I,0.17,0.13,0.095,0.03,0.013,0.008,0.01
4,I,0.1677362789699371,0.12971750609369295,0.09556647960589154,0.030211964124666098,0.013148208957348567,0.007830925837235277,0.010075388418952233
4,I,0.16775432059107537,0.1309250242597046,0.09453925288619995,0.030666705145732102,0.013157773512643337,0.007491856829607603,0.009901997880523915
4,I,0.16903381659551853,0.13098444974829715,0.0944126053551936,0.03090208287913668,0.012963569537571093,0.008099113438985823,0.010380425084335164
4,I,0.17052494115759553,0.1303085483428615,0.09515937935937026,0.029274428527630156,0.013389821641966443,0.00811985130063339,0.009444798437766584
4,I,0.18946190699799678,0.14536914940621645,0.04033543070686727,0.03773394194643369,0.016785650827983056,0.006202409045473491,0.015303644920298853
4,I,0.18870054939556122,0.14530152622904954,0.039862591826599646,0.03893809000823838,0.01678645967206142,0.006418433490412089,0.01503447590672318
3,I,0.19005547217737234,0.1449309679755714,0.040204108252019616,0.0376501741645069,0.01625978696455163,0.006479071079794653,0.01467421798609392
4,I,0.19244230535189702,0.1448678237186223,0.04015892070110491,0.03772600500219289,0.016341690366475516,0.006393974622906028,0.015098473509267794
3,I,0.18802456194912293,0.14549031215656225,0.04055717871384037,0.03814187381113892,0.01640779731790582,0.006814316917283457,0.015451014438051865
4,I,0.19,0.145,0.04,0.038,0.0165,0.0065,0.015
4,I,0.18946001195159246,0.14638317880848276,0.04095043879680324,0.037187996951049476,0.01661541625044151,0.006468604040071114,0.014852460404175052
3,I,0.20225179847668925,0.14473366522471132,0.06022876586267802,0.0365041863985294,0.013048646506491781,0.009658688177796648,0.011069393934444926
3,I,0.2012311782088389,0.1449283373300299,0.059272248275701114,0.03669929022819276,0.012288647382814245,0.009376684243619423,0.01093342047134408
4,I,0.2,0.145,0.06,0.037,0.0125,0.0095,0.011
4,I,0.20056654057342668,0.14501426483138566,0.060208654888614474,0.037796234445262214,0.012187713177094878,0.009420808924650814,0.01064385590654596
4,I,0.20138819996616275,0.144366132331896,0.060427359314244644,0.03825373802945517,0.01294070577200428,0.009550368012032946,0.01085552301198628
3,I,0.2010728004189023,0.14413561956385107,0.06005233382138617,0.03639703623011488,0.012331327039591628,0.009623619544637885,0.0111313706512396
3,I,0.19927436079960856,0.1439385388314376,0.05947539698451275,0.03764027280462414,0.012822920751338,0.009776537195407222,0.010870838604941487
4,I,0.20954712571181497,0.14944701559943863,0.04935047988601814,0.0412342161239962,0.017505565747225428,0.01225153505948888,0.01495519023777239
4,I,0.2097295643146799,0.15025107806756732,0.05006534073080489,0.04252727605667515,0.017115684575358,0.012453929228916645,0.01488985391857761
3,I,0.20982877853136891,0.15076581345017462,0.050170227321024566,0.0425221876913387,0.01702490518876674,0.012469273324506947,0.014830603066077887
4,I,0.2110721121820455,0.15079337921894817,0.0495295936598217,0.04147563485454223,0.0172327800310151,0.012561290425362177,0.01505504586928673
3,I,0.2091119005995817,0.15037892896945432,0.050479378111307475,0.041990765922610473,0.017282497704592892,0.012429250551550792,0.015200331093996731
4,I,0.20971369426863568,0.14989924396493295,0.049793506005354295,0.04206713149725888,0.017647419110448526,0.012566354888612272,0.015031007611729425
3,I,0.20935968713014877,0.1490469447396328,0.05008671241294875,0.042122543681476915,0.01762493838132696,0.012589551535449448,0.014937669088347419
4,I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015
3,I,0.22714507439167692,0.1614536041002162,0.04424152901426083,0.04715849667791305,0.0246317863662351,0.01498880058592848,0.015239987498102152
4,I,0.225,0.16,0.045,0.0465,0.025,0.015,0.015
3,I,0.22434027575242863,0.15884462893987816,0.04501812523074247,0.046119285361528435,0.02410921008768199,0.014884829669435391,0.014694013731225862
4,I,0.22557779433419567,0.15933520777015278,0.04487137895230479,0.046344676317072245,0.024744139469881323,0.015211647300611992,0.015164671106157367
4,I,0.2253608377007807,0.160218902968595,0.04559215295398195,0.045786791134573575,0.025061110876575227,0.014988495032688733,0.014730574592548468
3,I,0.2247960543333633,0.16054396888954683,0.04542071692081393,0.046524360818430456,0.024864957253559066,0.014816335134611912,0.015203157448763258
4,I,0.24691792053338366,0.19075638756586216,0.06020559544244504,0.08625146876779077,0.04157584214336574,0.014154865153305482,0.02476646596094845
4,I,0.24415967111448178,0.1905425528162621,0.05973215735046736,0.08594648603214472,0.04212733243924209,0.014066106847393374,0.024754320449139458
4,I,0.24409889146655878,0.18823419134832597,0.060809894911816625,0.08675166622826345,0.04207340289613527,0.013641757722724555,0.02505120794273154
3,I,0.24581888164773566,0.19208965201298656,0.059688013138011475,0.08527628360121989,0.041852179410235134,0.013652285606152722,0.025156210073646566
4,I,0.2447100097210626,0.19079720287593044,0.0598346897676786,0.0847923390744624,0.04215239775954284,0.014037988923129897,0.025027487982962195
4,I,0.24254714392785995,0.1906617953080414,0.060371015165593206,0.0850191748105813,0.04218108448807981,0.014137324236545287,0.024945905272321194
4,I,0.245,0.1918767583458632,0.06,0.09178177283397601,0.04353515297034678,0.023027651295894184,0.02567030565073476
4,I,0.24500387905360974,0.19629189089581606,0.05992162553025735,0.09425689834969564,0.044709104537866425,0.02442438965963996,0.026006034557271088
4,I,0.245,0.195,0.06,0.095,0.0445,0.0245,0.026
3,I,0.24659499653273217,0.1956885351569767,0.058901979029762894,0.09519365377423557,0.04445893495136553,0.024153694455556804,0.02616568520410206
4,I,0.245,0.19968819847392127,0.06,0.10321043659838917,0.044971106083148346,0.02955611170436817,0.026186793493678442
4,I,0.24399638473488466,0.19611487072637226,0.060301955926663375,0.09521540084831671,0.04464765241030057,0.024750381648114324,0.02613591948639026
3,I,0.24305925199625245,0.19428425691187096,0.05983004763381585,0.09550668030159348,0.04436573041470691,0.024640668616238308,0.026410647184387678
4,I,0.24443084342269858,0.19353753596845047,0.06011385965446279,0.09521255038662986,0.044202713015458535,0.024667058542514355,0.026131971871340573
3,I,0.28080613517720027,0.21034967326034984,0.08546580104195593,0.10652601829125347,0.039113228846836934,0.029404583093492143,0.030220648814547
3,I,0.2821643002376174,0.21128430659826797,0.08514325859244325,0.1062306500515124,0.03903051399188059,0.02933574370676005,0.029790006576094704
3,I,0.28075842668848616,0.20904764852472896,0.08437984125733539,0.106019553746005,0.038736330594265546,0.029261736592288184,0.029805887678888695
4,I,0.28,0.21,0.085,0.1065,0.039,0.0295,0.03
4,I,0.27866292009326316,0.2101537044572796,0.08434151347867465,0.10730978759154532,0.039334004717983165,0.02968098558896873,0.030123586008242012
4,I,0.27750251901846995,0.21005472996994948,0.08595852872568743,0.10678891681954053,0.03908470008109776,0.02955607271678745,0.02972021307048279
4,I,0.3012736033797506,0.21147771380286282,0.09882237091529861,0.11653522176607287,0.04186544518535096,0.033412410548029736,0.03186455367368817
4,F,0.16005541729088502,0.11787640654916764,0.03401414713398152,0.02058418920981213,0.00704729541242358,0.003832518207356149,0.005636404055993871
4,M,0.1613080676722659,0.11997957297054072,0.0338881201044504,0.019828994268375956,0.006224601168016456,0.004672458026448376,0.004703257602473594
5,I,0.16024509624300967,0.12228444456652418,0.03529454732993788,0.021543772823633445,0.006781282542140247,0.004730537429817478,0.005673444720716339
5,I,0.16,0.12,0.035,0.021,0.0075,0.0045,0.005
4,I,0.1608730590905772,0.12018604881245935,0.03482777481943154,0.023595477809309345,0.006763267585858824,0.004824466567223086,0.004960483444838715
4,I,0.15827537720825943,0.12227119182193864,0.034699773091011445,0.022664294480174464,0.008649407519768122,0.00458359947048606,0.004019952367520443
5,I,0.15806027729067137,0.11845240208318375,0.035324181084157046,0.01881813457354337,0.008701210078164424,0.004884640029409737,0.005140642551443664
5,M,0.17522147368066948,0.13114955853421068,0.054324742927737035,0.03408409745796666,0.011026348516322821,0.005524422288684596,0.011701672441668245
4,I,0.1828112926921321,0.13435307013332506,0.06660207148156481,0.041270170580939715,0.012170782851621393,0.008185325981840089,0.013955654587497063
4,I,0.18493459913982768,0.13189912302325008,0.06544214521941813,0.03237601176046183,0.012585149646919425,0.0075374456824275305,0.015051400676060506
5,I,0.17710735198646357,0.13063387858862505,0.055264320194631456,0.029755700177127548,0.01102734553387093,0.006782895478246337,0.012710319210718154
5,I,0.17540015383515775,0.1308197158283536,0.05461402867970701,0.030830429639811276,0.009513430613311405,0.007369909659937695,0.011176467499691577
5,I,0.18884740921578141,0.1327015523563085,0.06412484453474351,0.035133414883640066,0.012890788105446374,0.007501087683969177,0.01731271600219411
5,I,0.175,0.13,0.055,0.0315,0.0105,0.0065,0.0125
5,I,0.20473631668116268,0.15185205022771714,0.055258788199216834,0.042566208115284464,0.024192221368962343,0.015252020688042538,0.013131767455886612
4,I,0.20501202984316338,0.1490920365981929,0.055076059643598504,0.04294586964368177,0.025838867244117648,0.015081121099208786,0.01196229934294654
5,I,0.2057383071995723,0.14900910356218938,0.05468385754584283,0.042886005588155814,0.026094895168546853,0.01438748982736288,0.011702305878475124
4,M,0.20448515206887832,0.15322970407783051,0.054130215371295004,0.0402780190093484,0.02753575272140262,0.01520165469055217,0.01229762593559485
4,M,0.20436712513261468,0.15032371124720234,0.05545014015165732,0.043711946066691154,0.026209419533718775,0.015187267571301767,0.011967983204026793
5,M,0.2045547116413277,0.15035372346006484,0.054877163593654965,0.037703297970147646,0.024186250564243835,0.015266777148252994,0.013067269134129126
4,M,0.20368618233997715,0.15143981529912837,0.05539269060129381,0.0413044309532104,0.026352924927372935,0.014378105792636452,0.012649524563437074
5,I,0.235,0.16,0.04,0.048,0.0185,0.018,0.015
5,M,0.23432984915752675,0.1596378425783037,0.03940638469858599,0.04748685070792366,0.017811343951820265,0.01818041123890237,0.01596839131393194
5,F,0.234303088126725,0.1602361945013426,0.039568609535350505,0.046059260964728004,0.018976345437003547,0.01706182226172174,0.014172673081156332
4,F,0.23565183845376123,0.1603758331885871,0.03932860959030487,0.04893071370624861,0.017665528026488464,0.018505366661987335,0.014906559864187435
5,F,0.23547544067486484,0.15978063884469437,0.04008571516914229,0.048973883155191335,0.018294458325405383,0.016646433995166018,0.015035581269762946
5,I,0.23437996569324773,0.16149538761910714,0.040474026157111265,0.05274014153012774,0.01981919924814984,0.017277869843467325,0.01577964792400451
5,M,0.23586343980711308,0.16146412284899686,0.04044608584153491,0.048763741813380355,0.018568876432865616,0.017775193355439072,0.016557716613212356
4,I,0.23471132253259921,0.17528042995595572,0.039787020847613555,0.07158545506622573,0.0341514425273631,0.015391930465901739,0.02038376458723833
5,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02
4,I,0.23312845672226257,0.17632209961736126,0.040911080286712934,0.07030062370151265,0.03446062161664434,0.01465868040784613,0.019119615008660412
5,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02
4,I,0.23401642990188629,0.17590510699136547,0.039817274576838486,0.06742539879155177,0.03287684875673903,0.014083039186281981,0.020655127973129135
5,F,0.23476316462781505,0.17335113200184826,0.03847037044850937,0.06794819003938736,0.034896526886030725,0.014940060466176033,0.01969094090671047
5,I,0.235,0.175,0.04,0.0705,0.0335,0.015,0.02
5,M,0.2394860621278535,0.17260485599127925,0.04594634641307509,0.070970836381296,0.03295177891469043,0.023512207085503743,0.019701275142720114
4,M,0.2377915430298281,0.1747795456077526,0.044227829885240384,0.0700899269490362,0.03176495857510168,0.022864711764194426,0.0213004772723612
4,I,0.2397864926718893,0.17553750777664284,0.04598149368196995,0.0691061730769923,0.030925451884151377,0.022864556801110734,0.020347079048816365
4,F,0.2379456638184358,0.17342311647235584,0.04436333047167635,0.0717752908187545,0.030822137413565768,0.02360264421975981,0.020242412943675816
5,I,0.23753893338298387,0.1749628111967526,0.04546299239146291,0.07051063894161465,0.032626739948674814,0.02512140502302069,0.020825520329157386
5,M,0.2375699589071827,0.1752657075555925,0.04401110575016729,0.07350230643506803,0.03210839148823764,0.02291361479252775,0.02020530274376486
4,I,0.23912706610644896,0.17604812890351126,0.044749306651235124,0.07516951768448592,0.031244118809361066,0.022856597104499922,0.019158235094754745
5,F,0.2648315073515884,0.21137575569398676,0.060249797958972624,0.0946853226816085,0.04310667699973561,0.021448428533329893,0.030096130012538316
5,I,0.265,0.21,0.06,0.0965,0.0425,0.022,0.03
